,Start date,Country,Location,Total deaths,Total affected,Total damage ('000 US$),Year,Food Balance: Feed,Food Balance: Stock Variation,Food Balance: Export Quantity,Food Balance: Seed,Food Balance: Other uses,Food Balance: Processing,Food Balance: Domestic supply quantity,Food Balance: Food,Food Balance: Production,Food Balance: Waste,Food Balance: Import Quantity,Food Aid: Value,Crop Production: Production,Crop Production: Area harvested,Crop Production: Yield,Crop Production: Seed,x,y
374,26/08/2005,India,Azamgarh district (Uttar Pradesh province),27.0,800000.0,0.0,2005,1185.0,1016.0,867.0,2648.0,0.0,-0.0,68833.0,62211.0,68637.0,2788.0,47.0,0.0,68636900.0,26382900.0,26016.0,2648360.0,-3.589533380759575,-1.1744890782660413
375,23/07/2005,India,"Karnataka, Andhra Pradesh provinces",126.0,100000.0,0.0,2005,1185.0,1016.0,867.0,2648.0,0.0,-0.0,68833.0,62211.0,68637.0,2788.0,47.0,0.0,68636900.0,26382900.0,26016.0,2648360.0,-3.5898991947636345,-1.1750454329888365
376,16/09/2005,India,"Himachal Pradesh, Uttar Pradesh, Uttarakhand provinces",23.0,2504.0,0.0,2005,1185.0,1016.0,867.0,2648.0,0.0,-0.0,68833.0,62211.0,68637.0,2788.0,47.0,0.0,68636900.0,26382900.0,26016.0,2648360.0,-3.586954435156753,-1.170598635527673
377,14/09/2005,India,"Raj Nandgaon, Durg districts (Chhattisgarh province), Baleshwar, Bhadrak, Jajpur districts (Orissa province), Bhandara, Gondiya, Nagpur districts (Maharashtra province), Balaghat, Katni, Jabalpur, Seoni districts (Madhya Pradesh province)",89.0,550000.0,420000.0,2005,1185.0,1016.0,867.0,2648.0,0.0,-0.0,68833.0,62211.0,68637.0,2788.0,47.0,0.0,68636900.0,26382900.0,26016.0,2648360.0,-3.592435668436907,-1.1788757088180493
378,21/10/2005,India,"East Midnapore, South 24 Parganas, Barddhaman, Nadia districts (West Bengal province), Baleshwar district (Orissa province)",19.0,2250000.0,117000.0,2005,1185.0,1016.0,867.0,2648.0,0.0,-0.0,68833.0,62211.0,68637.0,2788.0,47.0,0.0,68636900.0,26382900.0,26016.0,2648360.0,-3.5949124677037223,-1.1826149181250996
379,22/09/2005,India,"Surat, Vadodara, Bhavnagar, Panch Mahals, Narmada districts (Gujarat province)",15.0,0.0,0.0,2005,1185.0,1016.0,867.0,2648.0,0.0,-0.0,68833.0,62211.0,68637.0,2788.0,47.0,0.0,68636900.0,26382900.0,26016.0,2648360.0,-3.587263091647244,-1.1710641470932448
380,23/10/2005,India,"Salem, Namakkal, Karur, Erode, Tiruchchirappalli, Vellore, Perambalur, Nagapattinam, Kanniyakumari, Dharmapuri, Madurai, Villupuram, Chennai, Cuddalore districts (Tamil Nadu province), Karaikal district (Puducherry province), Bangalore Rural, Bangalore Urban, Mysore districts (Karnataka province), Nellore, Chittoor, Vishakhapatnam, Srikakulam, Vizianagaram, Cuddapah districts (Andhra Pradesh province), West Bengal, Orissa provinces",162.0,2000000.0,0.0,2005,1185.0,1016.0,867.0,2648.0,0.0,-0.0,68833.0,62211.0,68637.0,2788.0,47.0,0.0,68636900.0,26382900.0,26016.0,2648360.0,-3.5948091778743647,-1.1824597933752368
381,02/12/2005,India,Tamil Nadu province,30.0,200000.0,0.0,2005,1185.0,1016.0,867.0,2648.0,0.0,-0.0,68833.0,62211.0,68637.0,2788.0,47.0,0.0,68636900.0,26382900.0,26016.0,2648360.0,-3.587629397817311,-1.171617485349756
382,05/07/2005,India,"Himachal Pradesh, Punjab, Jammu and Kashmir, Haryana provinces",10.0,2000.0,0.0,2005,1185.0,1016.0,867.0,2648.0,0.0,-0.0,68833.0,62211.0,68637.0,2788.0,47.0,0.0,68636900.0,26382900.0,26016.0,2648360.0,-3.587455734036052,-1.1713546571365356
383,15/04/2006,India,"Adilabad, Hyderabad, Karimnagar, Khammam, Mahbubnagar, Medak, Nalgonda, Nizamabad, Rangareddi, Warangal, Srikakulam, Krishna districts (Andhra Pradesh province)",20.0,0.0,0.0,2006,1282.0,-1138.0,162.0,2799.0,0.0,-0.0,74147.0,66293.0,69354.0,3772.0,6093.0,0.0,69354500.0,26483600.0,26188.0,2799450.0,0.15626820456159035,-0.17731319966756667
384,31/05/2006,India,"Assam, Tripura provinces",21.0,504000.0,0.0,2006,1282.0,-1138.0,162.0,2799.0,0.0,-0.0,74147.0,66293.0,69354.0,3772.0,6093.0,0.0,69354500.0,26483600.0,26188.0,2799450.0,0.15626821764326068,-0.17731331209584492
385,25/05/2006,India,Kerala province,32.0,10800.0,0.0,2006,1282.0,-1138.0,162.0,2799.0,0.0,-0.0,74147.0,66293.0,69354.0,3772.0,6093.0,0.0,69354500.0,26483600.0,26188.0,2799450.0,0.1562682102927877,-0.17731324892671843
386,31/05/2006,India,"Maharashtra, Gujarat provinces",41.0,0.0,0.0,2006,1282.0,-1138.0,162.0,2799.0,0.0,-0.0,74147.0,66293.0,69354.0,3772.0,6093.0,0.0,69354500.0,26483600.0,26188.0,2799450.0,0.15626821209380276,-0.17731326440641726
387,24/06/2006,India,"Ballia, Chandauli districts (Uttar Pradesh province)",130.0,300000.0,0.0,2006,1282.0,-1138.0,162.0,2799.0,0.0,-0.0,74147.0,66293.0,69354.0,3772.0,6093.0,0.0,69354500.0,26483600.0,26188.0,2799450.0,0.15626821613101577,-0.17731329908440435
388,04/07/2006,India,"Navsari, The Dangs districts (Gujarat)",24.0,8400.0,0.0,2006,1282.0,-1138.0,162.0,2799.0,0.0,-0.0,74147.0,66293.0,69354.0,3772.0,6093.0,0.0,69354500.0,26483600.0,26188.0,2799450.0,0.1562682065999395,-0.17731321718715004
389,03/07/2006,India,"Gajapati, Rayagada districts (Orissa province)",33.0,0.0,0.0,2006,1282.0,-1138.0,162.0,2799.0,0.0,-0.0,74147.0,66293.0,69354.0,3772.0,6093.0,0.0,69354500.0,26483600.0,26188.0,2799450.0,0.15626821027636006,-0.17731324878558086
390,24/07/2006,India,Jammu and Kashmir provinces,15.0,800.0,0.0,2006,1282.0,-1138.0,162.0,2799.0,0.0,-0.0,74147.0,66293.0,69354.0,3772.0,6093.0,0.0,69354500.0,26483600.0,26188.0,2799450.0,0.15626820200933608,-0.17731317773085764
391,28/07/2006,India,"Andhra Pradesh, Gujarat, Maharashtra, Chhattisgarh, Rajasthan, Madhya Pradesh, Orissa, Karnataka provinces",350.0,4000065.0,3390000.0,2006,1282.0,-1138.0,162.0,2799.0,0.0,-0.0,74147.0,66293.0,69354.0,3772.0,6093.0,0.0,69354500.0,26483600.0,26188.0,2799450.0,0.15626128831983815,-0.1772537396188875
392,/08/2006,India,Gujarat province,0.0,50000.0,0.0,2006,1282.0,-1138.0,162.0,2799.0,0.0,-0.0,74147.0,66293.0,69354.0,3772.0,6093.0,0.0,69354500.0,26483600.0,26188.0,2799450.0,0.15626819363048128,-0.17731310571333025
393,18/08/2006,India,"Barmer, Jaisalmer, Kota, Udaipur districts (Rajasthan province)",135.0,20000.0,0.0,2006,1282.0,-1138.0,162.0,2799.0,0.0,-0.0,74147.0,66293.0,69354.0,3772.0,6093.0,0.0,69354500.0,26483600.0,26188.0,2799450.0,0.15626821385723608,-0.17731327953952428
394,31/08/2006,India,Jammu and Kashmir provinces,19.0,15000.0,0.0,2006,1282.0,-1138.0,162.0,2799.0,0.0,-0.0,74147.0,66293.0,69354.0,3772.0,6093.0,0.0,69354500.0,26483600.0,26188.0,2799450.0,0.15626820407643824,-0.17731319549769006
395,29/08/2006,India,"Balrampur, Bahraich, Lakhimpur Kheri, Shravasti, Gonda, Bara Banki districts (Uttar Pradesh province)",42.0,100000.0,0.0,2006,1282.0,-1138.0,162.0,2799.0,0.0,-0.0,74147.0,66293.0,69354.0,3772.0,6093.0,0.0,69354500.0,26483600.0,26188.0,2799450.0,0.15626821572822283,-0.17731329564332965
396,26/10/2006,India,"Tamil Nadu, Andhra Pradesh provinces",47.0,225000.0,0.0,2006,1282.0,-1138.0,162.0,2799.0,0.0,-0.0,74147.0,66293.0,69354.0,3772.0,6093.0,0.0,69354500.0,26483600.0,26188.0,2799450.0,0.15626822043880095,-0.17731333612860767
397,01/08/2006,India,"Orissa, Andhra Pradesh, Chhattisgarh provinces",185.0,2000000.0,0.0,2006,1282.0,-1138.0,162.0,2799.0,0.0,-0.0,74147.0,66293.0,69354.0,3772.0,6093.0,0.0,69354500.0,26483600.0,26188.0,2799450.0,0.1562681760702923,-0.17731295466347416
398,09/03/2006,India,"Madhya Pradesh, Maharashtra, Rajasthan provinces",61.0,113.0,0.0,2006,1282.0,-1138.0,162.0,2799.0,0.0,-0.0,74147.0,66293.0,69354.0,3772.0,6093.0,0.0,69354500.0,26483600.0,26188.0,2799450.0,0.15626821977648514,-0.177313330435535
399,01/10/2006,India,Madhya Pradesh province,39.0,0.0,0.0,2006,1282.0,-1138.0,162.0,2799.0,0.0,-0.0,74147.0,66293.0,69354.0,3772.0,6093.0,0.0,69354500.0,26483600.0,26188.0,2799450.0,0.15626821176733272,-0.17731326160044844
400,18/06/2007,India,"Lakhimpur, Dhemaji, Cachar, Karimganj, Hailakandi, Darrang, Dibrugarh districts (Assam province)",15.0,200000.0,0.0,2007,1334.0,-996.0,128.0,2804.0,0.0,-0.0,77373.0,69311.0,75807.0,3924.0,2690.0,0.0,75806700.0,27994500.0,27079.0,2803860.0,0.1562682472376665,-0.17731356584634334
401,01/07/2007,India,"Junagadh district (Daman and Diu province), Amreli, Bhavnagar, Jamnagar, Junagadh, Porbandar, Rajkot, Surendranagar districts (Gujarat province), Rajasthan, Madhya Pradesh",225.0,63000.0,0.0,2007,1334.0,-996.0,128.0,2804.0,0.0,-0.0,77373.0,69311.0,75807.0,3924.0,2690.0,0.0,75806700.0,27994500.0,27079.0,2803860.0,0.15626823857094255,-0.1773134912768829
402,01/07/2007,India,"Amravati, Mumbai City, Mumbai Suburban, Raigarh, Ratnagiri, Sindhudurg, Thane districts (Maharashtra province)",62.0,10000.0,0.0,2007,1334.0,-996.0,128.0,2804.0,0.0,-0.0,77373.0,69311.0,75807.0,3924.0,2690.0,0.0,75806700.0,27994500.0,27079.0,2803860.0,0.15626825498164493,-0.1773136323994872
403,30/06/2007,India,"Raipur, Bilaspur, Mahasamund, Durg districts (Chhattisgarh province)",29.0,50000.0,0.0,2007,1334.0,-996.0,128.0,2804.0,0.0,-0.0,77373.0,69311.0,75807.0,3924.0,2690.0,0.0,75806700.0,27994500.0,27079.0,2803860.0,0.15626825234770783,-0.17731360976914526
404,22/06/2007,India,"Kurnool, Mahbubnagar, Guntur, Prakasam, East Godavari, West Godavari, Anantapur, Cuddapah districts (Andhra Pradesh province), Thrissur district (Kerala province), Belgaum, Bijapur, Bagalkot, Kodagu, Hassan, Mysore districts (Karnataka province), Mumbai City, Pune districts (Maharashtra province)",127.0,200000.0,0.0,2007,1334.0,-996.0,128.0,2804.0,0.0,-0.0,77373.0,69311.0,75807.0,3924.0,2690.0,0.0,75806700.0,27994500.0,27079.0,2803860.0,0.1562682790507964,-0.1773138392952022
405,21/07/2007,India,"Udaipur, Amarpur cities (South Tripura district, Tripura province), Sonamura citiy (West Tripura district, Tripura province)",0.0,0.0,0.0,2007,1334.0,-996.0,128.0,2804.0,0.0,-0.0,77373.0,69311.0,75807.0,3924.0,2690.0,0.0,75806700.0,27994500.0,27079.0,2803860.0,0.1562682372658541,-0.17731348012432685
406,03/07/2007,India,"Bihar, Uttar Pradesh, Assam, Orissa, West Bengal provinces",1103.0,18700000.0,0.0,2007,1334.0,-996.0,128.0,2804.0,0.0,-0.0,77373.0,69311.0,75807.0,3924.0,2690.0,0.0,75806700.0,27994500.0,27079.0,2803860.0,0.15626434953689983,-0.17728005685466489
407,12/08/2007,India,Himachal Pradesh province,76.0,15000.0,0.0,2007,1334.0,-996.0,128.0,2804.0,0.0,-0.0,77373.0,69311.0,75807.0,3924.0,2690.0,0.0,75806700.0,27994500.0,27079.0,2803860.0,0.15626825729879862,-0.17731365231399449
408,08/08/2007,India,Gujarat province,16.0,0.0,0.0,2007,1334.0,-996.0,128.0,2804.0,0.0,-0.0,77373.0,69311.0,75807.0,3924.0,2690.0,0.0,75806700.0,27994500.0,27079.0,2803860.0,0.15626824542033643,-0.1773135502207886
409,22/09/2007,India,"Baleshwar, Kendrapara, Bhadrak, Jagatsinghpur, Jajpur, Mayurbhanj, Khordha, Cuttack, Puri, Kandhamal districts (Orissa province), Kolkata, South 24 Parganas, East Midnapore, West Midnapore, Hughli districts (West Bengal province)",80.0,7200000.0,275000.0,2007,1334.0,-996.0,128.0,2804.0,0.0,-0.0,77373.0,69311.0,75807.0,3924.0,2690.0,0.0,75806700.0,27994500.0,27079.0,2803860.0,0.15626804039708528,-0.17731178740700604
410,16/09/2007,India,"Kurnool, Cuddapah, Warangal, Nalgonda, Karimnagar, Mahbubnagar, Anantapur, Nellore, Krishna districts (Andhra Pradesh province), Gadag district (Karnataka province)",94.0,20000.0,0.0,2007,1334.0,-996.0,128.0,2804.0,0.0,-0.0,77373.0,69311.0,75807.0,3924.0,2690.0,0.0,75806700.0,27994500.0,27079.0,2803860.0,0.15626826405205904,-0.17731371036636104
411,27/10/2007,India,"Andhra Pradesh, Tamil Nadu province",29.0,50000.0,0.0,2007,1334.0,-996.0,128.0,2804.0,0.0,-0.0,77373.0,69311.0,75807.0,3924.0,2690.0,0.0,75806700.0,27994500.0,27079.0,2803860.0,0.15626825234770783,-0.17731360976914526
412,03/08/2007,India,"Cuttack, Puri, Khordha, Jajpur, Jagatsinghpur districts (Orissa province)",15.0,500000.0,0.0,2007,1334.0,-996.0,128.0,2804.0,0.0,-0.0,77373.0,69311.0,75807.0,3924.0,2690.0,0.0,75806700.0,27994500.0,27079.0,2803860.0,0.15626824441322235,-0.17731354157232782
413,12/07/2007,India,"Assam, Arunachal Pradesh, Meghalaya, Manipur provinces",96.0,11100000.0,0.0,2007,1334.0,-996.0,128.0,2804.0,0.0,-0.0,77373.0,69311.0,75807.0,3924.0,2690.0,0.0,75806700.0,27994500.0,27079.0,2803860.0,0.15626755330129175,-0.17730759976776603
414,16/07/2007,India,Kerala province,44.0,35000.0,101151.0,2007,1334.0,-996.0,128.0,2804.0,0.0,-0.0,77373.0,69311.0,75807.0,3924.0,2690.0,0.0,75806700.0,27994500.0,27079.0,2803860.0,0.15626823031763315,-0.17731342039170364
415,11/02/2007,India,"Rajasthan, Uttar Pradesh, Madhya Pradesh, Jammu and Kashmir provinces",40.0,8.0,0.0,2007,1334.0,-996.0,128.0,2804.0,0.0,-0.0,77373.0,69311.0,75807.0,3924.0,2690.0,0.0,75806700.0,27994500.0,27079.0,2803860.0,0.15626825338320188,-0.17731361866672887
416,20/03/2008,India,"Tamil Nadu, Karnataka provinces",37.0,10278.0,2000.0,2008,1450.0,2000.0,163.0,2775.0,0.0,-0.0,80421.0,71361.0,78570.0,4834.0,14.0,0.0,78570200.0,28038600.0,28022.0,2775240.0,0.1562340895225801,-0.17702020937769414
417,11/06/2008,India,"Lakhimpu, Dhemaji, Sonitpur districts (Assam province), West Bengal, Orissa, Bihar, Gujarat, Goa, Haryana, Kerala, Karnataka, Maharastra, Madhya Pradesh, Punjab, Rajasthan, Uttar Pradesh, Tamil Nadu, Arunachal Pradesh, Uttarakhand, Jharkhand provinces",1063.0,7900000.0,123000.0,2008,1450.0,2000.0,163.0,2775.0,0.0,-0.0,80421.0,71361.0,78570.0,4834.0,14.0,0.0,78570200.0,28038600.0,28022.0,2775240.0,0.15624706680683484,-0.1771316706923706
418,05/07/2008,India,"Assam, Bihar, Gujarat, Goa, Haryana, Jharkhand, Kerala, Karnataka, Maharashtra, Madhya Pradesh, Punjab, Orissa, Rajasthan, Uttarakhand, Uttar Pradesh, Tamil Nadu, West Bengal provinces",0.0,50000.0,0.0,2008,1450.0,2000.0,163.0,2775.0,0.0,-0.0,80421.0,71361.0,78570.0,4834.0,14.0,0.0,78570200.0,28038600.0,28022.0,2775240.0,0.15623364994993913,-0.17701643398979447
419,05/09/2008,India,"Khammam, West Godavari, Krishna, Guntur districts (Andhra Pradesh province)",74.0,0.0,0.0,2008,1450.0,2000.0,163.0,2775.0,0.0,-0.0,80421.0,71361.0,78570.0,4834.0,14.0,0.0,78570200.0,28038600.0,28022.0,2775240.0,0.15623447835604776,-0.17702354898208933
420,14/09/2008,India,"Orissa, Uttar Pradesh, Himachal Pradesh provinces",173.0,2400000.0,0.0,2008,1450.0,2000.0,163.0,2775.0,0.0,-0.0,80421.0,71361.0,78570.0,4834.0,14.0,0.0,78570200.0,28038600.0,28022.0,2775240.0,0.1562368092411022,-0.17704356848227484
421,30/08/2008,India,"Muzaffarpur, Supaul, Patna, Katihar, Nalanda, Araria, Pashchim Champaran, Sheikhpura, Saharsa, Purnia, Saran, Begusarai, Bhagalpur, Madhepura, Vaishali, Khagaria districts (Bihar province), Assam province",47.0,2600000.0,20000.0,2008,1450.0,2000.0,163.0,2775.0,0.0,-0.0,80421.0,71361.0,78570.0,4834.0,14.0,0.0,78570200.0,28038600.0,28022.0,2775240.0,0.15623550303990974,-0.17703234980937582
422,27/11/2008,India,"Thiruvallur, Thoothukudi, Villupuram, Ramanathapuram, Tirunelveli Kattabo, Pudukkottai, Kanniyakumari, Nagapattinam, Cuddalore, Chennai districts (Tamil Nadu province), Puducherry, Karaikal districts (Puducherry province)",54.0,803740.0,0.0,2008,1450.0,2000.0,163.0,2775.0,0.0,-0.0,80421.0,71361.0,78570.0,4834.0,14.0,0.0,78570200.0,28038600.0,28022.0,2775240.0,0.15623472064843397,-0.17702562996910634
423,20/07/2008,India,"Lakhimpur, Jorhat districts (Assam province), Uttar Pradesh, Bihar provinces",142.0,225000.0,0.0,2008,1450.0,2000.0,163.0,2775.0,0.0,-0.0,80421.0,71361.0,78570.0,4834.0,14.0,0.0,78570200.0,28038600.0,28022.0,2775240.0,0.15623532159283984,-0.1770307913637896
424,29/07/2009,India,Delhi province,11.0,0.0,0.0,2009,1617.0,-1500.0,146.0,2846.0,0.0,0.0,79214.0,69900.0,80679.0,4851.0,180.0,0.0,80679400.0,27752400.0,29071.0,2845740.0,0.15625436067526044,-0.17719434397420805
425,/07/2009,India,"Bihar, Orissa, West Bengal, Assam, Kerala, Gujarat, Karnataka provinces",992.0,1886000.0,220000.0,2009,1617.0,-1500.0,146.0,2846.0,0.0,0.0,79214.0,69900.0,80679.0,4851.0,180.0,0.0,80679400.0,27752400.0,29071.0,2845740.0,0.1562560690136697,-0.17720900308738277
426,25/09/2009,India,"Belgaum, Gulbarga, Bijapur, Raichur, Dharwad, Bagalkot, Bellary, Koppal, Haveri, Bidar, Gadag, Davanegere, Uttar Kannand, Dakshin Kannad districts (Karnataka province), Kurnool, Mahbubnagar, Karimnagar, Anantapur, Krishna, Cuddapah, Guntur, Khammam, Nalgonda districts (Andhra Pradesh province), Maharashtra province",355.0,4100000.0,2150000.0,2009,1617.0,-1500.0,146.0,2846.0,0.0,0.0,79214.0,69900.0,80679.0,4851.0,180.0,0.0,80679400.0,27752400.0,29071.0,2845740.0,0.15624849660246393,-0.17714398675177334
427,09/10/2009,India,Jainta Hills district (Meghalaya province),20.0,0.0,0.0,2009,1617.0,-1500.0,146.0,2846.0,0.0,0.0,79214.0,69900.0,80679.0,4851.0,180.0,0.0,80679400.0,27752400.0,29071.0,2845740.0,0.1562544141162383,-0.1771948027986319
428,03/11/2009,India,"Ooty, Coonoor cities (Nilgiris district, Tamil Nadu)",70.0,8.0,64000.0,2009,1617.0,-1500.0,146.0,2846.0,0.0,0.0,79214.0,69900.0,80679.0,4851.0,180.0,0.0,80679400.0,27752400.0,29071.0,2845740.0,0.1562547220775093,-0.17719744685799382
429,26/08/2009,India,"Darbhanga, Purnia, Sitamarhi, Saharsa, Madhubani districts (Bihar province)",52.0,0.0,0.0,2009,1617.0,-1500.0,146.0,2846.0,0.0,0.0,79214.0,69900.0,80679.0,4851.0,180.0,0.0,80679400.0,27752400.0,29071.0,2845740.0,0.1562545842532313,-0.177196263515933
430,05/07/2010,India,"Ambala, Kurukshetra districts (Haryana province), Punjab, Kerala provinces",53.0,400000.0,447000.0,2010,1816.0,1550.0,158.0,2907.0,0.0,-0.0,82394.0,72719.0,80804.0,4952.0,199.0,0.0,80803600.0,28457400.0,28395.0,2906860.0,0.15624034420320432,-0.17707399428781784
431,18/05/2010,India,Andhra Pradesh province,27.0,50000.0,0.0,2010,1816.0,1550.0,158.0,2907.0,0.0,-0.0,82394.0,72719.0,80804.0,4952.0,199.0,0.0,80803600.0,28457400.0,28395.0,2906860.0,0.15624317623797507,-0.1770983116877523
432,13/07/2010,India,Delhi province,11.0,0.0,0.0,2010,1816.0,1550.0,158.0,2907.0,0.0,-0.0,82394.0,72719.0,80804.0,4952.0,199.0,0.0,80803600.0,28457400.0,28395.0,2906860.0,0.1562430236040079,-0.1770970011261679
433,06/08/2010,India,"Leh, Cholglamsar villages (72785 district, Jammu and Kashmir province)",196.0,12725.0,0.0,2010,1816.0,1550.0,158.0,2907.0,0.0,-0.0,82394.0,72719.0,80804.0,4952.0,199.0,0.0,80803600.0,28457400.0,28395.0,2906860.0,0.15624151685451906,-0.1770840631358062
434,05/09/2010,India,Lakhimpur district (Assam province),0.0,30000.0,0.0,2010,1816.0,1550.0,158.0,2907.0,0.0,-0.0,82394.0,72719.0,80804.0,4952.0,199.0,0.0,80803600.0,28457400.0,28395.0,2906860.0,0.15624291968451104,-0.17709610880248436
435,18/09/2010,India,"Almora, Naini Tal districts (Uttarakhand province), Bihar, Uttar Pradesh provinces",200.0,3267183.0,1680000.0,2010,1816.0,1550.0,158.0,2907.0,0.0,-0.0,82394.0,72719.0,80804.0,4952.0,199.0,0.0,80803600.0,28457400.0,28395.0,2906860.0,0.15623636065597252,-0.17703978281512295
436,09/09/2010,India,"Punjab, Haryana, Uttar Pradesh provinces",0.0,12500.0,0.0,2010,1816.0,1550.0,158.0,2907.0,0.0,-0.0,82394.0,72719.0,80804.0,4952.0,199.0,0.0,80803600.0,28457400.0,28395.0,2906860.0,0.15624291759127593,-0.17709609082774408
437,15/11/2010,India,"Chennai, Cuddalore, Nagapattinam, Pudukottai, Ramanthapuram, Thanjavur, Thiruvallur, Villupuram, Thoothukudi, Tirunelveli Kattabo districts (Tamil Nadu province)",203.0,0.0,22000.0,2010,1816.0,1550.0,158.0,2907.0,0.0,-0.0,82394.0,72719.0,80804.0,4952.0,199.0,0.0,80803600.0,28457400.0,28395.0,2906860.0,0.15624144995433228,-0.17708348870352866
438,10/08/2011,India,West Bengal province,47.0,700000.0,275000.0,2011,1911.0,-4130.0,784.0,2986.0,0.0,0.0,81976.0,71867.0,86874.0,5212.0,17.0,0.0,86874000.0,29068600.0,29886.0,2986000.0,0.15626862750553874,-0.17731683453017777
439,23/09/2011,India,"Angul, Baleshwar, Baragarh, Bhadrak, Boudh, Cuttack, Deogarh, Dhenkanal, Jajpur, Jagatsinghpur, Jharsuguda, Kendrapara, Khordha, Mayurbhanj, Nayagarh, Nuapada, Puri, Sambalpur districts (Orissa province)",239.0,3443989.0,930000.0,2011,1911.0,-4130.0,784.0,2986.0,0.0,0.0,81976.0,71867.0,86874.0,5212.0,17.0,0.0,86874000.0,29068600.0,29886.0,2986000.0,0.1562684780172277,-0.17731554935795282
440,15/08/2011,India,"Dhemaji district (Assam province), East Garo Hills, South Garo Hills, West Garo Hills districts (Meghalaya province)",7.0,11000.0,0.0,2011,1911.0,-4130.0,784.0,2986.0,0.0,0.0,81976.0,71867.0,86874.0,5212.0,17.0,0.0,86874000.0,29068600.0,29886.0,2986000.0,0.1562686021178268,-0.17731661626952258
441,15/08/2011,India,"Barpeta, Bongaigaon, Darrang, Dhemaji, Dhuburi, Golaghat, Jorhat, Karbi Anglong, Sibsagar, Lakhimpur, Nagaon, Sonitpur districts, (Assam province), Begusarai, Bhagalpur, Bhojpur, Buxar, Gopalganj, Katihar, Khagaria, Kishanganj, Lakhisarai, Madhubani, Madhepura, Muzaffarpur, Patna, Purnia, Samastipur, Saran, Saharsa, Sitamarhi, Supaul, Vaishali, Pashchim Champaran districts (Bihar province), Azamgarh, Aligarh, Ambedkar Nagar, Badaun, Ballia, Bara Banki, Bahraich, Bareilly, Bijnor, Faizabad, Farrukhabad, Ghazipur, Gonda, Gorakhpur, Hardoi, Jyotiba Phule Nagar, Kannauj, Kanpur, Kushinagar, Lakhimpur Kheri, Meerut, Muzaffarnagar, Moradabad, Pilibhit, Rampur, Shahjahanpur, Sitapur, Unnao districts (Uttar Pradesh province)",204.0,5549080.0,0.0,2011,1911.0,-4130.0,784.0,2986.0,0.0,0.0,81976.0,71867.0,86874.0,5212.0,17.0,0.0,86874000.0,29068600.0,29886.0,2986000.0,0.15626854793477138,-0.1773161504494503
442,23/07/2011,India,"Gonda, Balrampur, Faizabad, Bara Banki districts (Uttar Pradesh province), Rajasthan province",19.0,200000.0,0.0,2011,1911.0,-4130.0,784.0,2986.0,0.0,0.0,81976.0,71867.0,86874.0,5212.0,17.0,0.0,86874000.0,29068600.0,29886.0,2986000.0,0.15626860575096235,-0.17731664750399292
443,05/09/2011,India,Orissa province,42.0,2100000.0,432000.0,2011,1911.0,-4130.0,784.0,2986.0,0.0,0.0,81976.0,71867.0,86874.0,5212.0,17.0,0.0,86874000.0,29068600.0,29886.0,2986000.0,0.1562686211548826,-0.1773167799321976
444,15/06/2011,India,"Uttar Pradesh, Uttarakhand province",50.0,0.0,20000.0,2011,1911.0,-4130.0,784.0,2986.0,0.0,0.0,81976.0,71867.0,86874.0,5212.0,17.0,0.0,86874000.0,29068600.0,29886.0,2986000.0,0.15626860740823809,-0.17731666175175206
445,26/06/2012,India,"Anjaw (70044), Lohit, Changlang, 70045, 70050, Lower Dibang Valley, East Siang, Upper Siang (70051) districts (Arunachal Pradesh province), Assam province",120.0,2200000.0,0.0,2012,1898.0,-8713.0,5040.0,2965.0,0.0,-0.0,81141.0,70589.0,94880.0,5693.0,15.0,0.0,94880000.0,29860000.0,31775.0,2965000.0,0.15625330346161184,-0.17718524538952285
446,21/08/2012,India,"Jaipur, Dhaulpur, Dausa, Tonk, Jhunjhunun, Sikar, Hanumangarh, Bikaner districts (Rajasthan province), Anjaw (70044), 70045, 70050, Lower Dibang Valley, Upper Siang (70051) districts (Arunachal Pradesh province)",37.0,0.0,0.0,2012,1898.0,-8713.0,5040.0,2965.0,0.0,-0.0,81141.0,70589.0,94880.0,5693.0,15.0,0.0,94880000.0,29860000.0,31775.0,2965000.0,0.15625347246249038,-0.17718669819971172
447,04/08/2012,India,"Palchan village (Kullu district, Himachal Pradesh province), Uttarkashi, Rudra Prayag, Chamoli districts (Uttarakhand province), Moradabad district (Uttar Pradesh province), Kathua village (72780 district, Jammu and Kashmir province)",30.0,1200.0,110000.0,2012,1898.0,-8713.0,5040.0,2965.0,0.0,-0.0,81141.0,70589.0,94880.0,5693.0,15.0,0.0,94880000.0,29860000.0,31775.0,2965000.0,0.1562533235147824,-0.17718541927399803
448,16/09/2012,India,"Rudra Prayag, Bageshwar districts (Uttarakhand province)",45.0,200.0,20000.0,2012,1898.0,-8713.0,5040.0,2965.0,0.0,-0.0,81141.0,70589.0,94880.0,5693.0,15.0,0.0,94880000.0,29860000.0,31775.0,2965000.0,0.1562535228041491,-0.1771871304541093
